epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
757,2821.64,0.31517,0.20673,0.79957,0.99929,1,0.995,0.98686,0.20118,0.14497,0.7667,0.000298972,0.000298972,0.000298972
758,2825.53,0.31726,0.20384,0.80889,0.99918,1,0.995,0.98733,0.19538,0.14371,0.76609,0.000297898,0.000297898,0.000297898
759,2829.25,0.30446,0.19759,0.79564,0.99905,1,0.995,0.98899,0.19597,0.14559,0.76636,0.000296824,0.000296824,0.000296824
760,2832.87,0.31507,0.19983,0.8048,0.99902,1,0.995,0.98698,0.20141,0.14968,0.76712,0.00029575,0.00029575,0.00029575
761,2836.58,0.31629,0.20484,0.78357,0.99902,1,0.995,0.9835,0.20268,0.14903,0.76728,0.000294675,0.000294675,0.000294675
762,2840.32,0.30352,0.19692,0.78993,0.99896,1,0.995,0.98319,0.20603,0.1505,0.76787,0.000293601,0.000293601,0.000293601
763,2844.2,0.31634,0.20261,0.78829,0.99894,1,0.995,0.98313,0.20923,0.14966,0.76805,0.000292527,0.000292527,0.000292527
764,2847.94,0.31163,0.20223,0.78493,0.99893,1,0.995,0.98254,0.21128,0.14904,0.76821,0.000291453,0.000291453,0.000291453
765,2851.69,0.30419,0.19516,0.79971,0.99895,1,0.995,0.98331,0.20861,0.14801,0.76789,0.000290379,0.000290379,0.000290379
766,2855.45,0.30177,0.19909,0.78987,0.99892,1,0.995,0.98254,0.21338,0.15026,0.76775,0.000289305,0.000289305,0.000289305
767,2859.15,0.30538,0.20418,0.78614,0.99887,1,0.995,0.98393,0.2102,0.14806,0.76735,0.000288231,0.000288231,0.000288231
768,2862.96,0.3144,0.20452,0.78993,0.99886,1,0.995,0.98614,0.20034,0.14538,0.76657,0.000287157,0.000287157,0.000287157
769,2866.73,0.2921,0.19119,0.7917,0.99884,1,0.995,0.98627,0.20528,0.14704,0.76692,0.000286083,0.000286083,0.000286083
770,2870.43,0.359,0.21226,0.81193,0.99887,1,0.995,0.98753,0.20332,0.14443,0.76706,0.000285008,0.000285008,0.000285008
771,2874.13,0.30626,0.19803,0.79011,0.99893,1,0.995,0.98775,0.19852,0.14357,0.76607,0.000283934,0.000283934,0.000283934
772,2877.82,0.32747,0.20606,0.78897,0.99904,1,0.995,0.98762,0.19689,0.14279,0.76592,0.00028286,0.00028286,0.00028286
773,2881.79,0.31328,0.19864,0.7925,0.99905,1,0.995,0.988,0.19839,0.14461,0.76582,0.000281786,0.000281786,0.000281786
774,2885.56,0.30214,0.19513,0.7865,0.99907,1,0.995,0.9895,0.19537,0.14272,0.7658,0.000280712,0.000280712,0.000280712
775,2889.44,0.32818,0.20562,0.79972,0.99902,1,0.995,0.98842,0.19643,0.14412,0.76587,0.000279638,0.000279638,0.000279638
776,2893.08,0.36796,0.21442,0.83555,0.99899,1,0.995,0.9904,0.19406,0.14396,0.76586,0.000278564,0.000278564,0.000278564
777,2896.88,0.29817,0.19129,0.7941,0.99893,1,0.995,0.98869,0.19416,0.14523,0.7659,0.00027749,0.00027749,0.00027749
778,2900.75,0.29218,0.19077,0.78961,0.99891,1,0.995,0.98949,0.19161,0.14263,0.76551,0.000276415,0.000276415,0.000276415
779,2904.49,0.31087,0.19733,0.79402,0.99888,1,0.995,0.9864,0.19318,0.14259,0.7659,0.000275341,0.000275341,0.000275341
780,2908.22,0.30154,0.19886,0.79756,0.99885,1,0.995,0.98874,0.19031,0.14403,0.76528,0.000274267,0.000274267,0.000274267
781,2912.09,0.30256,0.20257,0.78074,0.99889,1,0.995,0.98817,0.19509,0.14584,0.76534,0.000273193,0.000273193,0.000273193
782,2915.82,0.29694,0.19299,0.7867,0.99896,1,0.995,0.98488,0.19202,0.14241,0.76523,0.000272119,0.000272119,0.000272119
783,2919.75,0.29783,0.19352,0.79053,0.99896,1,0.995,0.9854,0.19145,0.1422,0.76544,0.000271045,0.000271045,0.000271045
784,2923.52,0.32441,0.2073,0.80155,0.9989,1,0.995,0.98686,0.19779,0.14275,0.76595,0.000269971,0.000269971,0.000269971
785,2927.18,0.29682,0.19853,0.79782,0.99888,1,0.995,0.98788,0.19838,0.14479,0.76608,0.000268897,0.000268897,0.000268897
786,2930.93,0.30229,0.19972,0.79148,0.99883,1,0.995,0.99021,0.19428,0.14085,0.7662,0.000267823,0.000267823,0.000267823
787,2934.61,0.29987,0.19957,0.77531,0.99885,1,0.995,0.98972,0.19406,0.14193,0.766,0.000266748,0.000266748,0.000266748
788,2938.34,0.2982,0.19663,0.78353,0.99884,1,0.995,0.99058,0.1936,0.14364,0.76609,0.000265674,0.000265674,0.000265674
789,2942.3,0.32257,0.1999,0.77527,0.99882,1,0.995,0.98798,0.19957,0.14401,0.76666,0.0002646,0.0002646,0.0002646
790,2946.12,0.32093,0.20701,0.79555,0.99879,1,0.995,0.98784,0.20094,0.14449,0.76651,0.000263526,0.000263526,0.000263526
791,2949.87,0.31508,0.20483,0.78972,0.99889,1,0.995,0.98799,0.19946,0.1438,0.76642,0.000262452,0.000262452,0.000262452
792,2953.59,0.28338,0.18663,0.72302,0.99891,1,0.995,0.98925,0.19723,0.14323,0.76599,0.000261378,0.000261378,0.000261378
793,2957.42,0.33102,0.2349,0.80378,0.99898,1,0.995,0.98709,0.19197,0.14124,0.76539,0.000260304,0.000260304,0.000260304
794,2961.37,0.30293,0.20129,0.77621,0.99908,1,0.995,0.9843,0.19218,0.14157,0.76585,0.00025923,0.00025923,0.00025923
795,2965.12,0.31581,0.2127,0.78083,0.99914,1,0.995,0.98535,0.18688,0.1423,0.76554,0.000258156,0.000258156,0.000258156
796,2968.92,0.30717,0.19675,0.78217,0.99901,1,0.995,0.98412,0.19449,0.14528,0.766,0.000257081,0.000257081,0.000257081
797,2972.72,0.29395,0.21153,0.78972,0.99887,1,0.995,0.9872,0.18772,0.1422,0.76552,0.000256007,0.000256007,0.000256007
798,2976.47,0.31265,0.19985,0.79714,0.99881,1,0.995,0.98622,0.19558,0.14339,0.766,0.000254933,0.000254933,0.000254933
799,2980.36,0.28385,0.1961,0.7723,0.99882,1,0.995,0.98998,0.19188,0.14249,0.76559,0.000253859,0.000253859,0.000253859
800,2984.14,0.29412,0.1922,0.78634,0.99888,1,0.995,0.9901,0.19443,0.14346,0.7659,0.000252785,0.000252785,0.000252785
801,2987.88,0.29085,0.19651,0.79035,0.99896,1,0.995,0.98939,0.19035,0.14259,0.76525,0.000251711,0.000251711,0.000251711
802,2991.66,0.32605,0.20753,0.78941,0.99914,1,0.995,0.98945,0.18724,0.14079,0.76488,0.000250637,0.000250637,0.000250637
803,2995.36,0.3006,0.20312,0.79049,0.99922,1,0.995,0.98976,0.18567,0.14091,0.76519,0.000249563,0.000249563,0.000249563
804,2999.28,0.28845,0.18719,0.7753,0.99927,1,0.995,0.99182,0.18418,0.13972,0.76496,0.000248489,0.000248489,0.000248489
805,3003.07,0.30736,0.19693,0.79347,0.99924,1,0.995,0.99041,0.18699,0.13941,0.76473,0.000247414,0.000247414,0.000247414
806,3006.78,0.29315,0.1939,0.77815,0.99915,1,0.995,0.98872,0.18794,0.13983,0.76474,0.00024634,0.00024634,0.00024634
807,3010.48,0.32816,0.21875,0.80044,0.99906,1,0.995,0.98932,0.18165,0.13769,0.76471,0.000245266,0.000245266,0.000245266
808,3014.21,0.32762,0.22591,0.81039,0.99904,1,0.995,0.98717,0.18943,0.14054,0.76538,0.000244192,0.000244192,0.000244192
809,3017.9,0.28702,0.18833,0.7853,0.99902,1,0.995,0.98558,0.18906,0.14113,0.76509,0.000243118,0.000243118,0.000243118
810,3021.74,0.30243,0.19139,0.77253,0.99901,1,0.995,0.98698,0.19491,0.14144,0.76545,0.000242044,0.000242044,0.000242044
811,3025.53,0.30554,0.19669,0.79707,0.999,1,0.995,0.98872,0.18942,0.13975,0.76495,0.00024097,0.00024097,0.00024097
812,3029.49,0.28997,0.19486,0.79419,0.99895,1,0.995,0.98869,0.19013,0.13929,0.76503,0.000239896,0.000239896,0.000239896
813,3033.58,0.28781,0.19561,0.78794,0.999,1,0.995,0.98898,0.18755,0.14065,0.76476,0.000238822,0.000238822,0.000238822
814,3037.7,0.31901,0.21052,0.79499,0.99906,1,0.995,0.98751,0.19083,0.14071,0.76508,0.000237747,0.000237747,0.000237747
815,3041.83,0.2991,0.19446,0.77998,0.99911,1,0.995,0.98826,0.19379,0.14272,0.76516,0.000236673,0.000236673,0.000236673
816,3045.74,0.30877,0.19701,0.79471,0.9991,1,0.995,0.98707,0.19094,0.14011,0.76512,0.000235599,0.000235599,0.000235599
817,3049.61,0.30995,0.19215,0.79773,0.99909,1,0.995,0.98557,0.19487,0.13968,0.7656,0.000234525,0.000234525,0.000234525
818,3053.65,0.3057,0.19937,0.77645,0.99909,1,0.995,0.98967,0.18564,0.1394,0.76481,0.000233451,0.000233451,0.000233451
819,3057.41,0.32168,0.20899,0.78659,0.99906,1,0.995,0.98999,0.19628,0.14263,0.76549,0.000232377,0.000232377,0.000232377
820,3061.28,0.30879,0.20453,0.79093,0.99905,1,0.995,0.98765,0.19173,0.14053,0.76538,0.000231303,0.000231303,0.000231303
821,3065,0.31119,0.20062,0.78336,0.999,1,0.995,0.98975,0.19244,0.14076,0.76577,0.000230229,0.000230229,0.000230229
822,3068.68,0.27942,0.1926,0.78081,0.99892,1,0.995,0.9888,0.19277,0.13973,0.76602,0.000229155,0.000229155,0.000229155
823,3072.34,0.29759,0.19229,0.78557,0.99881,1,0.995,0.98638,0.19547,0.14146,0.76593,0.00022808,0.00022808,0.00022808
824,3076.02,0.29806,0.19432,0.78785,0.99876,1,0.995,0.98685,0.19529,0.14143,0.76575,0.000227006,0.000227006,0.000227006
825,3079.82,0.29149,0.19063,0.78215,0.99876,1,0.995,0.98637,0.19438,0.14185,0.76553,0.000225932,0.000225932,0.000225932
826,3083.49,0.29487,0.19283,0.77636,0.99874,1,0.995,0.98637,0.19228,0.1399,0.76529,0.000224858,0.000224858,0.000224858
827,3087.17,0.30017,0.19799,0.78409,0.99884,1,0.995,0.98779,0.19052,0.13776,0.76516,0.000223784,0.000223784,0.000223784
828,3090.85,0.29177,0.19207,0.78466,0.99895,1,0.995,0.98701,0.18961,0.13802,0.76512,0.00022271,0.00022271,0.00022271
829,3094.51,0.29468,0.19146,0.78209,0.99904,1,0.995,0.98763,0.19088,0.14012,0.76515,0.000221636,0.000221636,0.000221636
830,3098.41,0.30098,0.2149,0.78783,0.99912,1,0.995,0.98924,0.18558,0.13651,0.76494,0.000220562,0.000220562,0.000220562
831,3102.06,0.30047,0.19303,0.79099,0.99912,1,0.995,0.98746,0.18694,0.13695,0.76493,0.000219488,0.000219488,0.000219488
832,3105.72,0.29234,0.19849,0.79669,0.99904,1,0.995,0.98916,0.18436,0.13827,0.76465,0.000218413,0.000218413,0.000218413
833,3109.41,0.30416,0.20304,0.796,0.99902,1,0.995,0.98551,0.18926,0.13926,0.76494,0.000217339,0.000217339,0.000217339
834,3113.09,0.29377,0.19527,0.7828,0.99902,1,0.995,0.9848,0.18868,0.13972,0.76487,0.000216265,0.000216265,0.000216265
835,3116.98,0.29682,0.19299,0.78047,0.99897,1,0.995,0.98579,0.18527,0.13675,0.76474,0.000215191,0.000215191,0.000215191
836,3120.94,0.29063,0.19061,0.78511,0.99897,1,0.995,0.9847,0.17871,0.13438,0.76416,0.000214117,0.000214117,0.000214117
837,3124.87,0.29086,0.19516,0.78649,0.99902,1,0.995,0.98635,0.18327,0.13539,0.76453,0.000213043,0.000213043,0.000213043
838,3128.83,0.3078,0.19793,0.7872,0.99908,1,0.995,0.98835,0.18223,0.13443,0.76454,0.000211969,0.000211969,0.000211969
839,3133.17,0.31207,0.20518,0.7979,0.99913,1,0.995,0.98884,0.18285,0.13425,0.76412,0.000210895,0.000210895,0.000210895
840,3137.24,0.30324,0.19508,0.7907,0.99917,1,0.995,0.98726,0.1842,0.13736,0.76398,0.000209821,0.000209821,0.000209821
841,3141.58,0.28921,0.19201,0.78943,0.99918,1,0.995,0.98796,0.18935,0.13841,0.76446,0.000208746,0.000208746,0.000208746
842,3145.63,0.30011,0.19898,0.78566,0.99917,1,0.995,0.988,0.18921,0.13941,0.76479,0.000207672,0.000207672,0.000207672
843,3149.57,0.28495,0.19238,0.77513,0.99912,1,0.995,0.9888,0.18562,0.1377,0.76447,0.000206598,0.000206598,0.000206598
844,3153.35,0.28972,0.19197,0.79151,0.99907,1,0.995,0.98668,0.18674,0.13516,0.76459,0.000205524,0.000205524,0.000205524
845,3157,0.26126,0.17636,0.72008,0.99903,1,0.995,0.98807,0.18003,0.13447,0.7639,0.00020445,0.00020445,0.00020445
846,3160.95,0.26269,0.17989,0.78429,0.99897,1,0.995,0.9907,0.18186,0.13441,0.76386,0.000203376,0.000203376,0.000203376
847,3164.62,0.35561,0.21496,0.80231,0.99893,1,0.995,0.99083,0.18123,0.13471,0.76378,0.000202302,0.000202302,0.000202302
848,3168.4,0.2624,0.17484,0.71778,0.99886,1,0.995,0.99031,0.18624,0.13673,0.76456,0.000201228,0.000201228,0.000201228
849,3172.14,0.31305,0.19862,0.80476,0.99879,1,0.995,0.98761,0.18892,0.13807,0.76476,0.000200154,0.000200154,0.000200154
850,3175.9,0.29915,0.19309,0.79037,0.99884,1,0.995,0.98802,0.18722,0.13614,0.76477,0.000199079,0.000199079,0.000199079
851,3179.63,0.28817,0.19712,0.76743,0.9989,1,0.995,0.98748,0.18701,0.13728,0.76492,0.000198005,0.000198005,0.000198005
852,3183.54,0.29557,0.18841,0.79617,0.99892,1,0.995,0.98732,0.18238,0.1368,0.7645,0.000196931,0.000196931,0.000196931
853,3187.25,0.2734,0.18718,0.76919,0.99891,1,0.995,0.9893,0.17773,0.13259,0.76411,0.000195857,0.000195857,0.000195857
854,3191,0.27792,0.1847,0.80073,0.99889,1,0.995,0.99241,0.17699,0.13394,0.76397,0.000194783,0.000194783,0.000194783
855,3195.21,0.29218,0.18659,0.78448,0.99892,1,0.995,0.99053,0.17514,0.13289,0.7639,0.000193709,0.000193709,0.000193709
856,3199.1,0.29124,0.19319,0.7838,0.99897,1,0.995,0.99078,0.18265,0.13557,0.76436,0.000192635,0.000192635,0.000192635
857,3203.15,0.2804,0.185,0.79475,0.99902,1,0.995,0.99138,0.17773,0.13507,0.76398,0.000191561,0.000191561,0.000191561
858,3207.12,0.30035,0.20123,0.78681,0.99901,1,0.995,0.99049,0.18732,0.13807,0.76443,0.000190487,0.000190487,0.000190487
859,3210.76,0.27274,0.18232,0.71634,0.99899,1,0.995,0.99161,0.17994,0.13505,0.76395,0.000189412,0.000189412,0.000189412
860,3214.48,0.27873,0.19174,0.77838,0.99898,1,0.995,0.99088,0.18076,0.1366,0.76392,0.000188338,0.000188338,0.000188338
861,3218.18,0.27692,0.18395,0.78254,0.99899,1,0.995,0.99327,0.17586,0.13409,0.76355,0.000187264,0.000187264,0.000187264
862,3222.18,0.33709,0.20212,0.80604,0.99898,1,0.995,0.99225,0.17598,0.13348,0.76366,0.00018619,0.00018619,0.00018619
863,3225.88,0.27415,0.18393,0.78479,0.99895,1,0.995,0.99265,0.18286,0.13479,0.76431,0.000185116,0.000185116,0.000185116
864,3229.56,0.30599,0.20149,0.79104,0.99901,1,0.995,0.99278,0.18298,0.13548,0.7645,0.000184042,0.000184042,0.000184042
865,3233.25,0.28787,0.18673,0.79972,0.999,1,0.995,0.99239,0.18274,0.13692,0.76442,0.000182968,0.000182968,0.000182968
866,3236.93,0.28847,0.19185,0.79065,0.999,1,0.995,0.99182,0.18068,0.13675,0.76409,0.000181894,0.000181894,0.000181894
867,3240.78,0.29227,0.19001,0.77903,0.99903,1,0.995,0.99241,0.17804,0.13447,0.76388,0.00018082,0.00018082,0.00018082
868,3244.44,0.29075,0.19972,0.77583,0.99899,1,0.995,0.9925,0.17352,0.1344,0.76345,0.000179745,0.000179745,0.000179745
869,3248.07,0.29098,0.19355,0.78549,0.99896,1,0.995,0.99357,0.17092,0.13349,0.76339,0.000178671,0.000178671,0.000178671
870,3251.78,0.26566,0.17827,0.77532,0.99892,1,0.995,0.99302,0.17139,0.13188,0.76329,0.000177597,0.000177597,0.000177597
871,3255.43,0.28428,0.19119,0.78481,0.99891,1,0.995,0.99281,0.17069,0.13205,0.76338,0.000176523,0.000176523,0.000176523
872,3259.16,0.28993,0.195,0.77593,0.99892,1,0.995,0.99244,0.17129,0.13263,0.76314,0.000175449,0.000175449,0.000175449
873,3263.03,0.27938,0.18408,0.7828,0.99895,1,0.995,0.99195,0.16986,0.13284,0.76297,0.000174375,0.000174375,0.000174375
874,3266.72,0.28172,0.18863,0.78725,0.99892,1,0.995,0.99255,0.1771,0.13478,0.76379,0.000173301,0.000173301,0.000173301
875,3270.4,0.30769,0.20193,0.80048,0.99888,1,0.995,0.99222,0.18006,0.13671,0.76405,0.000172227,0.000172227,0.000172227
876,3274.01,0.24798,0.17227,0.71796,0.9989,1,0.995,0.98984,0.17643,0.13361,0.7638,0.000171153,0.000171153,0.000171153
877,3277.72,0.27658,0.18768,0.78068,0.99897,1,0.995,0.99073,0.17911,0.1342,0.76398,0.000170078,0.000170078,0.000170078
878,3281.56,0.28221,0.18675,0.78252,0.99899,1,0.995,0.99022,0.17591,0.13289,0.76382,0.000169004,0.000169004,0.000169004
879,3285.2,0.27973,0.1859,0.78264,0.99904,1,0.995,0.99045,0.17404,0.13136,0.76347,0.00016793,0.00016793,0.00016793
880,3288.86,0.28266,0.19236,0.78035,0.99908,1,0.995,0.99142,0.17824,0.13261,0.76364,0.000166856,0.000166856,0.000166856
881,3292.52,0.28454,0.18797,0.77622,0.99908,1,0.995,0.9913,0.17005,0.12928,0.76311,0.000165782,0.000165782,0.000165782
882,3296.23,0.2846,0.18647,0.78011,0.99904,1,0.995,0.99123,0.17445,0.13127,0.76346,0.000164708,0.000164708,0.000164708
883,3300.12,0.30411,0.19061,0.7992,0.99898,1,0.995,0.99078,0.17347,0.1314,0.76354,0.000163634,0.000163634,0.000163634
884,3304.17,0.28817,0.19056,0.77482,0.99893,1,0.995,0.99037,0.17107,0.13142,0.76343,0.00016256,0.00016256,0.00016256
885,3308.1,0.29164,0.18736,0.78883,0.99889,1,0.995,0.99093,0.17738,0.13476,0.76405,0.000161486,0.000161486,0.000161486
886,3311.92,0.26804,0.17961,0.76039,0.99887,1,0.995,0.99189,0.17129,0.13152,0.76371,0.000160411,0.000160411,0.000160411
887,3315.95,0.27391,0.19061,0.7943,0.99887,1,0.995,0.99149,0.17441,0.13126,0.76381,0.000159337,0.000159337,0.000159337
888,3319.87,0.28925,0.19093,0.80171,0.99887,1,0.995,0.99168,0.17114,0.13223,0.76341,0.000158263,0.000158263,0.000158263
889,3323.78,0.27597,0.19336,0.77581,0.99889,1,0.995,0.98979,0.17165,0.13027,0.76354,0.000157189,0.000157189,0.000157189
890,3327.54,0.28563,0.18877,0.78853,0.99891,1,0.995,0.99189,0.16925,0.13097,0.76334,0.000156115,0.000156115,0.000156115
891,3331.33,0.27261,0.18565,0.78642,0.99892,1,0.995,0.99136,0.16772,0.1315,0.76337,0.000155041,0.000155041,0.000155041
892,3335.07,0.28562,0.19291,0.77766,0.99894,1,0.995,0.99075,0.16933,0.13189,0.76342,0.000153967,0.000153967,0.000153967
893,3338.77,0.27097,0.17831,0.76495,0.99897,1,0.995,0.99357,0.1664,0.13122,0.76313,0.000152893,0.000152893,0.000152893
894,3342.65,0.32665,0.19203,0.82879,0.99895,1,0.995,0.99265,0.16624,0.13062,0.76312,0.000151819,0.000151819,0.000151819
895,3346.31,0.26618,0.17981,0.77885,0.99896,1,0.995,0.99052,0.16904,0.1315,0.76316,0.000150744,0.000150744,0.000150744
896,3349.96,0.27819,0.18542,0.79518,0.99895,1,0.995,0.99073,0.1708,0.13214,0.76335,0.00014967,0.00014967,0.00014967
897,3353.64,0.27707,0.18822,0.78616,0.99896,1,0.995,0.9896,0.17141,0.13182,0.76334,0.000148596,0.000148596,0.000148596
898,3357.35,0.27515,0.18536,0.78437,0.99899,1,0.995,0.99148,0.17133,0.13065,0.7633,0.000147522,0.000147522,0.000147522
899,3361,0.27117,0.18079,0.78321,0.99899,1,0.995,0.99099,0.17101,0.12886,0.76343,0.000146448,0.000146448,0.000146448
900,3364.87,0.26814,0.18434,0.79252,0.99896,1,0.995,0.99247,0.16975,0.12935,0.76299,0.000145374,0.000145374,0.000145374
901,3368.56,0.28339,0.18672,0.78612,0.99895,1,0.995,0.99157,0.1682,0.12887,0.76306,0.0001443,0.0001443,0.0001443
902,3372.24,0.30211,0.19141,0.7976,0.99892,1,0.995,0.99213,0.16463,0.12765,0.76293,0.000143226,0.000143226,0.000143226
903,3376.23,0.29219,0.1887,0.79617,0.99889,1,0.995,0.99252,0.16949,0.12928,0.76332,0.000142152,0.000142152,0.000142152
904,3380.09,0.28885,0.20256,0.77884,0.99883,1,0.995,0.98986,0.1713,0.12927,0.76349,0.000141077,0.000141077,0.000141077
905,3384.09,0.28206,0.18441,0.77923,0.99886,1,0.995,0.98938,0.17135,0.13017,0.76346,0.000140003,0.000140003,0.000140003
906,3388.04,0.27278,0.18233,0.79235,0.9989,1,0.995,0.99011,0.17436,0.13175,0.76363,0.000138929,0.000138929,0.000138929
907,3392.25,0.2692,0.18102,0.7703,0.99893,1,0.995,0.99025,0.16875,0.13058,0.76305,0.000137855,0.000137855,0.000137855
908,3396.32,0.28085,0.18111,0.78843,0.99895,1,0.995,0.99156,0.16823,0.1316,0.76298,0.000136781,0.000136781,0.000136781
909,3400.42,0.27173,0.17945,0.7886,0.99899,1,0.995,0.99264,0.16597,0.12963,0.76266,0.000135707,0.000135707,0.000135707
910,3405.19,0.24113,0.17195,0.71518,0.99902,1,0.995,0.99194,0.16768,0.13066,0.76276,0.000134633,0.000134633,0.000134633
911,3409.97,0.2861,0.18746,0.77576,0.99903,1,0.995,0.9929,0.17224,0.13054,0.763,0.000133559,0.000133559,0.000133559
912,3414.74,0.28015,0.18733,0.78955,0.99905,1,0.995,0.99182,0.16757,0.13016,0.76245,0.000132485,0.000132485,0.000132485
913,3419.41,0.25672,0.17205,0.78121,0.99907,1,0.995,0.99272,0.17006,0.13042,0.76269,0.00013141,0.00013141,0.00013141
914,3424.22,0.27369,0.18127,0.8047,0.99908,1,0.995,0.99289,0.16683,0.12857,0.76252,0.000130336,0.000130336,0.000130336
915,3428.83,0.28674,0.18433,0.78631,0.99909,1,0.995,0.99255,0.16519,0.12848,0.76235,0.000129262,0.000129262,0.000129262
916,3433.69,0.27328,0.18097,0.78766,0.99909,1,0.995,0.99317,0.16544,0.12876,0.76235,0.000128188,0.000128188,0.000128188
917,3438.36,0.28002,0.18717,0.77621,0.99908,1,0.995,0.9933,0.16372,0.12734,0.76225,0.000127114,0.000127114,0.000127114
918,3443.03,0.28175,0.18322,0.78961,0.99905,1,0.995,0.99339,0.16497,0.12734,0.76236,0.00012604,0.00012604,0.00012604
919,3447.75,0.26384,0.17482,0.7936,0.99903,1,0.995,0.99307,0.16362,0.1275,0.76215,0.000124966,0.000124966,0.000124966
920,3452.37,0.26532,0.18705,0.78967,0.999,1,0.995,0.99399,0.16351,0.1274,0.76209,0.000123892,0.000123892,0.000123892
921,3457.2,0.26455,0.1803,0.7756,0.99899,1,0.995,0.99288,0.16654,0.1288,0.76244,0.000122818,0.000122818,0.000122818
922,3461.8,0.26516,0.17668,0.77631,0.99899,1,0.995,0.99265,0.16712,0.1289,0.76264,0.000121743,0.000121743,0.000121743
923,3466.41,0.28009,0.19048,0.78653,0.99899,1,0.995,0.99381,0.16684,0.12916,0.7626,0.000120669,0.000120669,0.000120669
924,3471.05,0.28819,0.1873,0.78254,0.99902,1,0.995,0.99388,0.16956,0.12864,0.7628,0.000119595,0.000119595,0.000119595
925,3475.77,0.25185,0.17392,0.77487,0.99905,1,0.995,0.99407,0.16454,0.1264,0.7625,0.000118521,0.000118521,0.000118521
926,3480.66,0.26098,0.17613,0.77136,0.99908,1,0.995,0.99331,0.16383,0.1274,0.7624,0.000117447,0.000117447,0.000117447
927,3485.33,0.27778,0.18518,0.78597,0.99907,1,0.995,0.99289,0.16518,0.12773,0.76245,0.000116373,0.000116373,0.000116373
928,3490.13,0.33961,0.19654,0.83885,0.99906,1,0.995,0.99067,0.16687,0.12772,0.76239,0.000115299,0.000115299,0.000115299
929,3495,0.28205,0.18632,0.78451,0.99901,1,0.995,0.99088,0.17071,0.12974,0.76291,0.000114225,0.000114225,0.000114225
930,3499.78,0.30059,0.19469,0.78056,0.99898,1,0.995,0.99196,0.17035,0.13035,0.76296,0.000113151,0.000113151,0.000113151
931,3504.6,0.27379,0.18653,0.78552,0.99895,1,0.995,0.99158,0.16724,0.13005,0.76279,0.000112076,0.000112076,0.000112076
932,3509.34,0.2857,0.19273,0.79328,0.99892,1,0.995,0.9906,0.16797,0.13069,0.76286,0.000111002,0.000111002,0.000111002
933,3513.97,0.27547,0.18814,0.79698,0.99891,1,0.995,0.99129,0.17131,0.13014,0.76308,0.000109928,0.000109928,0.000109928
934,3518.82,0.32709,0.20799,0.80712,0.9989,1,0.995,0.99111,0.16885,0.12807,0.76295,0.000108854,0.000108854,0.000108854
935,3523.55,0.26894,0.18796,0.78844,0.99892,1,0.995,0.99089,0.16769,0.12819,0.76279,0.00010778,0.00010778,0.00010778
936,3528.38,0.2784,0.1824,0.79529,0.99891,1,0.995,0.99084,0.16697,0.12784,0.76261,0.000106706,0.000106706,0.000106706
937,3532.95,0.26427,0.17759,0.77434,0.99892,1,0.995,0.99212,0.16634,0.12744,0.76262,0.000105632,0.000105632,0.000105632
938,3537.74,0.23901,0.19778,0.71929,0.99891,1,0.995,0.99214,0.16703,0.12715,0.7626,0.000104558,0.000104558,0.000104558
939,3542.52,0.28272,0.18138,0.77389,0.99894,1,0.995,0.99232,0.16808,0.12706,0.76277,0.000103484,0.000103484,0.000103484
940,3547.19,0.26256,0.18071,0.77503,0.99895,1,0.995,0.9925,0.16533,0.12577,0.76271,0.000102409,0.000102409,0.000102409
941,3551.89,0.27509,0.17968,0.7793,0.99894,1,0.995,0.99228,0.16424,0.12569,0.76256,0.000101335,0.000101335,0.000101335
942,3556.72,0.28034,0.1909,0.77778,0.99897,1,0.995,0.9934,0.16933,0.12717,0.76271,0.000100261,0.000100261,0.000100261
943,3561.42,0.25899,0.17213,0.80158,0.999,1,0.995,0.99346,0.16713,0.12729,0.76253,9.91871e-05,9.91871e-05,9.91871e-05
944,3566.06,0.29221,0.18865,0.79823,0.99901,1,0.995,0.99344,0.1665,0.12715,0.76247,9.8113e-05,9.8113e-05,9.8113e-05
945,3570.91,0.26848,0.17644,0.7872,0.99903,1,0.995,0.99289,0.16657,0.12635,0.76247,9.70389e-05,9.70389e-05,9.70389e-05
946,3575.64,0.2734,0.17856,0.78252,0.99905,1,0.995,0.99299,0.16412,0.12481,0.76234,9.59648e-05,9.59648e-05,9.59648e-05
947,3580.55,0.27109,0.1772,0.78891,0.99906,1,0.995,0.99204,0.16423,0.12706,0.76245,9.48907e-05,9.48907e-05,9.48907e-05
948,3585.38,0.27243,0.17777,0.79041,0.99905,1,0.995,0.99328,0.16292,0.12654,0.76226,9.38166e-05,9.38166e-05,9.38166e-05
949,3590.16,0.25312,0.17253,0.78807,0.99906,1,0.995,0.99142,0.16276,0.12736,0.76251,9.27425e-05,9.27425e-05,9.27425e-05
950,3594.66,0.26388,0.17652,0.7858,0.99908,1,0.995,0.99149,0.16092,0.12755,0.76245,9.16683e-05,9.16683e-05,9.16683e-05
951,3599.4,0.26142,0.17882,0.78731,0.9991,1,0.995,0.99151,0.16063,0.12698,0.7623,9.05942e-05,9.05942e-05,9.05942e-05
